steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates	explained_variance
39104	3008	28212.450419664383	0.06808140126689445	0.07075340337537706	0.005042623708822255	0.07286417738473014	0.06117467962138687	0.036223657	1.5897897	0.000437558696285123	0.049199101887643336	24633	0.03703342338102422
39208	3016	28268.9639108181	0.07203944673310325	0.06966888157454619	0.0069481795054318965	0.08039991359449561	0.0643642823340782	0.036684	1.5899185	0.00045373031854978763	0.030845650508999824	24696	0.00453801915516705
39312	3024	28325.69080233574	0.07265496360854333	0.07229986312034536	0.004166722930479321	0.07768567211302584	0.06700260038141014	0.037285417	1.5903369	0.0004716309084324166	0.041368991304188966	24759	0.018506145590642897
39403	3031	28377.530484437943	0.06967285990907436	0.06860104246330709	0.004006241687391101	0.07554250613935673	0.06595880412700118	0.038033172	1.5907665	0.0004555112672096584	0.015959540512412787	24822	0.010534297781933488
39507	3039	28433.688911914825	0.06680477280375835	0.06541529458080701	0.004012059676092746	0.07288250550006853	0.06277639282197564	0.037422203	1.5914876	0.0004507261804246809	-0.03228586964309216	24885	0.01539328768366055
39611	3047	28490.078850269318	0.06542094030505036	0.06489015083217409	0.004161044360499973	0.06967890525925705	0.06065603809048521	0.03781578	1.5923542	0.0006040307285729796	-0.005452710948884487	24948	0.039067257279282064
39702	3054	28542.432166814804	0.06531175083251448	0.06329148267576355	0.004701280656260943	0.07287043147517422	0.06064824397390556	0.037447102	1.5930982	0.000488756854319945	0.011149402353912591	25011	0.008384214704714399
39806	3062	28599.114404439926	0.0690287468526701	0.0685939652263845	0.005558758911685347	0.07660236700458731	0.06327043753289188	0.038025264	1.5938486	0.0005363551460322923	-0.0017335039004683494	25074	-0.014289531093496954
39910	3070	28656.20471572876	0.07064478178058868	0.06965772476296597	0.0059756333112074315	0.08092507089777527	0.06594676999531872	0.039392218	1.5943834	0.0005084969324525445	-0.004990750811994076	25137	0.0033243155878698305
40001	3077	28708.387051820755	0.07266777563763695	0.07340030613226739	0.005621202375923027	0.07931540911013718	0.06381720670171777	0.038535178	1.595111	0.0004578429802495521	0.008659579185768962	25200	-0.03255232657771656
40105	3085	28764.80818748474	0.06796565968225868	0.06807002565471858	0.002693340626506323	0.07179609291347636	0.0643605374665078	0.038335778	1.596368	0.0007902298358385451	0.059170222729444506	25263	0.0006710745119994366
40209	3093	28821.362268686295	0.06957156752674154	0.06806791186185046	0.0052427186848464594	0.07609174621335511	0.06382668498581955	0.038232047	1.5974351	0.0006698572676395998	0.06004102891311049	25326	0.05723443949779827
40300	3100	28873.62406373024	0.06614669423938974	0.06752326809886965	0.0037946548659192666	0.0707054971306549	0.06170566488694296	0.039105225	1.5982438	0.0005045156682899687	0.014648693669587374	25389	0.01300279217221123
40404	3108	28930.190633058548	0.06489529781231507	0.0670053047564826	0.006871325312463613	0.07126561804550174	0.053788370064784694	0.0405756	1.5991306	0.0005990235295030288	0.054769992846995595	25452	0.0007110139452377595
40508	3116	28987.326875448227	0.06510072068119975	0.06700213349852391	0.003873569048295756	0.0686149093863362	0.06063825182703769	0.04174228	1.599898	0.0005605481614475139	0.027608404140919446	25515	0.007425955594222322
40612	3124	29044.12966966629	0.070090740714176	0.06966372835943899	0.0036024551348828524	0.07554343125327351	0.06542319769697229	0.041050587	1.6009307	0.0004606971613247879	0.028344649225473403	25578	0.013080579617572807
40703	3131	29096.681951522827	0.0692720811978925	0.07234096414671098	0.009501196803815823	0.0771558358671111	0.054842347941437095	0.042378325	1.6021614	0.00048085974354762585	0.007475388515740633	25641	-0.014238530507567848
40807	3139	29153.558828115463	0.07384439476523329	0.07449049282142957	0.003518252843762762	0.07823270862892624	0.06860260875817183	0.04273687	1.6039207	0.0004973245740984567	-0.016889545656740664	25704	-0.00823076185907956
40911	3147	29210.463202238083	0.06605608406506086	0.06698733575762722	0.0051026419978638556	0.07234259687168111	0.06011034015452455	0.042233154	1.6057543	0.00041731736215297135	-0.006700815949589014	25767	0.01529173332643241
41002	3154	29262.682571172714	0.06627294813797265	0.06806561821598257	0.005598269458392512	0.07341609146302737	0.059578075609215304	0.04209204	1.607334	0.00040277689899085087	0.02310962660238147	25830	0.04620065312983601
41106	3162	29319.6878156662	0.07192830142473151	0.07339858014037491	0.007235936801518386	0.08039131633519704	0.06275520800948131	0.041993625	1.6092227	0.00040795252964016983	0.016189256235957145	25893	0.07881754901625881
41210	3170	29376.303414583206	0.07234563360708825	0.07446495117007934	0.005656834347824221	0.0777011390039494	0.06328958937801628	0.041835587	1.6108985	0.0004063102877262281	0.03199124626815319	25956	0.08027097565871744
41301	3177	29428.45303297043	0.0688202447800437	0.0680749727608468	0.0037013524662098756	0.0728728538646081	0.06435330432553425	0.040251452	1.6122901	0.0004418537885794649	0.036094258073717356	26019	-0.006577482555296221
41405	3185	29485.111703634262	0.07095832160010207	0.07234152665887295	0.007739161512151117	0.08035999874906719	0.05905382472266912	0.039426878	1.6140299	0.00046498108509695157	-0.004680843371897936	26082	-0.0008111063417675091
41509	3193	29541.76022720337	0.0768525033464296	0.07608466506909654	0.007481334106560929	0.08795763856778113	0.069120556910007	0.037439514	1.6157874	0.00041499589453451334	-0.002898234147578478	26145	0.0775927081693617
41600	3200	29594.31637239456	0.07299896431324593	0.07286993449257397	0.008112114985110839	0.0857764310245847	0.06435224528548115	0.037556894	1.6171769	0.00044276580490986816	-0.0036166631057858467	26208	0.023256224479967336
41704	3208	29651.312212228775	0.06945981154735834	0.07018388495637655	0.004697058778410448	0.07447587796367472	0.06221829024911018	0.036980253	1.6185453	0.0005543251139170025	0.005088562592864037	26271	0.07703010137166011
41808	3216	29707.94109106064	0.070525615862297	0.07019364132702219	0.004512894170861192	0.07770243036132006	0.06541631976468322	0.039243065	1.6197423	0.0006989259517285973	0.025928420126438142	26334	-0.0014014561667963221
41912	3224	29764.56731724739	0.06722615940096424	0.07071957825240344	0.006582448531019165	0.07178245740061578	0.05590824340542353	0.039918166	1.6209959	0.0005522709016804584	0.010403199158608913	26397	-2.9172951498956934e-07
42003	3231	29816.83051753044	0.07255353850458243	0.07551218755754013	0.0043403255659407464	0.07608231714430498	0.06755174700259489	0.041693818	1.6221868	0.0006055533711332827	-0.0031614425964653493	26460	-6.483442400728734e-07
42107	3239	29873.455644845963	0.06775484568395806	0.06699314838970978	0.005381908566294094	0.07661663290966483	0.06276098507465183	0.0413897	1.6232461	0.0005820116691756993	0.014140752609819174	26523	-7.036647169389454e-07
42211	3247	29930.296399354935	0.06999420276810979	0.07074475671937441	0.00500824960074561	0.07661681567804515	0.0627563588863893	0.040858675	1.6242436	0.0004142934455012437	0.019376282803714274	26586	-7.320445849501311e-08
42302	3254	29982.901066303253	0.07073429983581926	0.06859622918797431	0.005077375721816838	0.07821106191128711	0.06540087221714244	0.040746022	1.6251538	0.0004375377237738576	-0.0024305900000035764	26649	-8.020544741693669e-07
42406	3262	30039.714387655258	0.06936290949950241	0.06807744595800669	0.0074172291031723995	0.07660778569449259	0.05851781234723833	0.040239077	1.6263244	0.00044597319574677383	-0.0066063452512025835	26712	0.0032982536635182136
42510	3270	30096.08474755287	0.0709568184570351	0.06964871725740758	0.006411436470970924	0.08036864212425816	0.06276366622565568	0.04146096	1.6275009	0.00043047440572991036	0.0006950272433459758	26775	-5.339525044334437e-09
42601	3277	30148.03413414955	0.07366336952535904	0.07072772396897699	0.011084435131702177	0.0884783156393058	0.061707840234488616	0.04183232	1.628531	0.00047738567503984085	-0.009325839802622795	26838	-1.0951353179855516e-07
42705	3285	30203.99196410179	0.06903652288423326	0.0701904664046558	0.005132057943155364	0.07341188653714315	0.06117943870050369	0.04126548	1.6296704	0.0004685529353446327	0.02792365778237581	26901	0.004141122942752262
42809	3293	30260.548214673996	0.07042740615287832	0.06701716958671687	0.005731802857227585	0.07768494140112549	0.06541021150587718	0.038033582	1.6310508	0.000487670613656519	0.03520533105358482	26964	-0.0073446820173121985
42900	3300	30312.598105430603	0.07158248466967254	0.07233011955528486	0.0019452568309022541	0.07340563518335705	0.06859584786207633	0.038285322	1.632379	0.0005177434979123063	0.009479766469448805	27027	0.043019494424924254
43004	3308	30369.006972312927	0.06554017320927658	0.06806426979288041	0.007876352723659946	0.07448151470841124	0.05432431525224625	0.03799755	1.6337761	0.0005135199645883403	-0.006481154002249241	27090	0.002849840257884595
43108	3316	30425.663099050522	0.06981128823307738	0.06646351273056987	0.009828706568862694	0.08468939472060819	0.061170329035554014	0.039439857	1.6352761	0.0005016819914453663	-0.0051275713182985785	27153	0.0001561476298471698
43212	3324	30482.244217157364	0.06914116862971152	0.07125584746915481	0.004939933356513488	0.0728701289707517	0.06064551294586041	0.040245406	1.636548	0.00046335449384059756	-0.006434578113257885	27216	0.004698852703880818
43303	3331	30534.367888450623	0.07438339686135677	0.07394802506100653	0.005905397800692856	0.08253648349356053	0.06594058442342202	0.041114517	1.6375065	0.0005723234364995733	-0.009842745028436184	27279	-1.1641722452715442e-07
43407	3339	30591.642481565475	0.06754835472249084	0.06912252080246241	0.005671067311749183	0.07341734795932452	0.060107791906341274	0.041116722	1.6383	0.0005446976560051553	0.03244725439697504	27342	-0.0033911904614538635
43511	3347	30648.337573051453	0.06839667058172934	0.06913097642468374	0.0052332784526125335	0.07447741731207272	0.06010787515792913	0.040649932	1.6392403	0.0006324719091935549	0.030854907631874085	27405	-8.024994646582684e-08
43602	3354	30700.64984345436	0.07084869238331577	0.07128368850096561	0.00328621239170927	0.07392632139274206	0.06542475866214086	0.039370164	1.6400809	0.0006334405265806709	0.002910420848056674	27468	2.3498162482482599e-07
43706	3362	30757.09670329094	0.06945317048314541	0.06807009393848926	0.0027096159335842375	0.07234422537672396	0.06646338319649249	0.039321885	1.6413466	0.0004921639112581034	0.028855147864669563	27531	-2.7078698172644522e-08
43810	3370	30813.504994153976	0.062440069688340274	0.06222420014056931	0.003276970270152389	0.06752608310084998	0.05852595215307653	0.039807744	1.6423697	0.0005066348807304166	-0.008310916926711797	27594	-0.0020410209311678695
43901	3377	30865.686555624008	0.07062858392347068	0.06914207353689766	0.0020885835632522233	0.07341504386053979	0.0691110273630756	0.03900572	1.6429733	0.0004713563868426718	-0.006840214654803276	27657	1.9699853615051666e-07
44005	3385	30923.494861364365	0.06819752297481727	0.06382915425722238	0.008779196441304708	0.07872444997242262	0.06012111269316653	0.0379898	1.6434246	0.0004574816068634391	-0.020811013262718916	27720	1.018378483097493e-06
44109	3393	30980.161459445953	0.07201973771456585	0.07394467477061788	0.005424173450169898	0.0782230410671369	0.06488238017081764	0.037135262	1.6440425	0.0004907793932943605	0.02631791464984417	27783	4.214950965586439e-06
44200	3400	31032.706303834915	0.0664903169313184	0.06328804023585771	0.006099473669785438	0.07500503331520211	0.060654911457189306	0.03641744	1.6447234	0.0004491996855358593	0.03381176840513945	27846	0.0014145045085679486
44304	3408	31089.163437843323	0.06543613447078266	0.06488844505208109	0.006547226790432177	0.07234299106039618	0.05590898044195335	0.033768978	1.6461114	0.0004172746180847753	-0.0174235175922513	27909	1.5823132121228767e-06
44408	3416	31145.735535621643	0.0710722472324765	0.07019859656393238	0.007138700066105277	0.08308702607079198	0.06433237739468667	0.033958912	1.6477947	0.0003831246627669316	-0.018903484605252742	27972	1.2194712650792638e-07
44512	3424	31202.40690279007	0.06519820988944874	0.0648659275019591	0.00294164510327389	0.06912546422739839	0.06170771911422158	0.034086365	1.6493394	0.0004117525213223416	0.0022527048736810684	28035	1.338992005051054e-07
44603	3431	31255.193176031113	0.06967353354691365	0.06966615673879407	0.004496174570088314	0.07392242990385448	0.06276471765224716	0.034465052	1.6505675	0.0003829532820964232	0.003771146349608898	28098	-0.005609967853362541
44707	3439	31311.808849573135	0.07266777005825534	0.07606769959855728	0.006181895021936416	0.07715095006142524	0.062235064594432996	0.03399972	1.651524	0.0004035300032410305	-0.025271329972893	28161	0.002055589200891328
44811	3447	31368.13152217865	0.06999064533768838	0.06646676366161847	0.006882580602305626	0.08196546960620422	0.06541100378106067	0.033605706	1.6524915	0.00045560158774605954	0.0012937669828534126	28224	2.745076445043182e-07
44902	3454	31420.25169157982	0.06971177999379417	0.06487879173030521	0.01151809707048053	0.08739832254789014	0.058005952571336644	0.033915885	1.6535559	0.000490381972049363	0.02091979494318366	28287	1.7417499775795875e-08
45006	3462	31476.84151673317	0.07245005579334549	0.07501169827287008	0.004666703391589026	0.07661985085411877	0.06593766480977874	0.033647504	1.6550347	0.0005757071822881699	-0.005266119092702866	28350	-2.456537520068025e-07
45110	3470	31534.363189935684	0.07136750381867879	0.06966158489721186	0.00324377708133154	0.07662344446899422	0.06859304645997666	0.03295083	1.6562804	0.0005009849829366431	-0.011017339564859866	28413	-0.0002362298824192255
45201	3477	31586.898848056793	0.06819078780800822	0.06700550681871417	0.005627772662410047	0.07662240753953119	0.06329943060517068	0.03453759	1.6574167	0.0005645032269239891	-0.015638531483709812	28476	6.505616589880248e-08
45305	3485	31643.41662478447	0.0693567355640834	0.0701918444738772	0.0061798910284109	0.07553120620285239	0.060632074355868024	0.033588447	1.6581173	0.00047653025030740536	0.015263023190200328	28539	-0.009485991244643
45409	3493	31699.91281938553	0.07063897716962378	0.07127266084213736	0.0046087444391209615	0.07715211528910856	0.0659552563052534	0.032501627	1.6584888	0.00034033368428936227	0.029183873776346445	28602	-0.0027960021773998367
45500	3500	31752.375801563263	0.06894480104657214	0.06700780140471574	0.007966505342079178	0.08146050967116229	0.06011755739220054	0.031822324	1.6588619	0.00036803878101636655	0.009594525713473558	28665	0.0018657423240496795
45604	3508	31809.10272526741	0.0711693184195095	0.0696692363609282	0.0047378517852106235	0.07769534179634557	0.06541491107243858	0.031838097	1.6596849	0.00040143040765542535	-0.003664501942694187	28728	5.596074268421347e-07
45708	3516	31866.02624607086	0.07040766877380779	0.06966709634400942	0.003482214467493722	0.07497218726769089	0.0664699847954083	0.03254192	1.6606265	0.000519171645573806	0.004621433522552252	28791	6.258540496961729e-08
45812	3524	31922.715837955475	0.07181648126046064	0.07340862056064132	0.00526636590331167	0.07716497395236807	0.06435784740214986	0.030698666	1.6613152	0.00046972374606411903	0.012958591543138028	28854	-1.124238142580225e-07
